"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 09, 2016","8,542.18","8,516.90","8,681.70","8,502.40","77.94M","0.30%"
"Jun 08, 2016","8,516.87","8,343.80","8,529.60","8,343.80","82.76M","2.07%"
"Jun 07, 2016","8,343.75","8,204.40","8,399.20","8,204.40","49.81M","1.70%"
"Jun 06, 2016","8,204.36","8,159.80","8,252.50","8,098.60","40.78M","0.55%"
"Jun 03, 2016","8,159.83","8,067.00","8,167.90","8,063.20","42.99M","1.15%"
"Jun 02, 2016","8,066.99","8,105.00","8,176.50","8,010.60","37.08M","-0.47%"
"Jun 01, 2016","8,105.03","8,251.10","8,251.10","8,088.60","45.77M","-1.77%"
"May 31, 2016","8,251.12","8,372.50","8,375.30","8,204.90","54.15M","-1.45%"
"May 30, 2016","8,372.49","8,314.90","8,395.00","8,296.00","36.93M","0.69%"
"May 27, 2016","8,314.91","8,298.40","8,333.10","8,261.00","42.82M","0.20%"
"May 26, 2016","8,298.41","8,138.90","8,349.80","8,138.90","53.48M","1.96%"
"May 25, 2016","8,138.94","7,926.30","8,202.70","7,926.30","51.91M","2.68%"
"May 24, 2016","7,926.35","8,029.30","8,029.30","7,923.50","35.72M","-1.28%"
"May 23, 2016","8,029.30","8,190.20","8,200.70","7,957.70","40.37M","-1.96%"
"May 20, 2016","8,190.23","8,114.60","8,303.00","8,068.20","43.67M","0.93%"
"May 19, 2016","8,114.59","8,279.80","8,307.20","8,011.20","50.04M","-2.00%"
"May 18, 2016","8,279.78","8,260.00","8,377.90","8,222.50","57.31M","0.24%"
"May 17, 2016","8,260.01","8,010.40","8,291.30","8,010.40","45.83M","3.12%"
"May 16, 2016","8,010.41","8,049.90","8,084.30","7,984.10","29.44M","-0.49%"
"May 13, 2016","8,049.92","8,091.20","8,095.00","7,950.60","36.16M","-0.51%"
"May 12, 2016","8,091.20","7,855.80","8,091.20","7,855.80","37.98M","3.00%"
"May 11, 2016","7,855.79","7,835.40","8,030.30","7,835.40","35.05M","0.26%"
"May 10, 2016","7,835.35","8,021.60","8,021.60","7,775.30","40.18M","-2.32%"
"May 09, 2016","8,021.56","7,928.20","8,136.50","7,921.60","35.53M","1.18%"
"May 06, 2016","7,928.18","8,032.30","8,034.40","7,849.00","38.51M","-1.30%"
"May 05, 2016","8,032.32","7,943.40","8,096.40","7,943.40","42.78M","1.12%"
"May 04, 2016","7,943.40","8,371.40","8,371.40","7,941.50","51.63M","-5.11%"
"May 03, 2016","8,371.40","8,432.50","8,433.70","8,200.90","45.97M","-0.72%"
"May 02, 2016","8,432.49","8,406.20","8,444.20","8,325.00","38.64M","0.31%"
"Apr 29, 2016","8,406.18","8,284.30","8,412.40","8,274.60","48.85M","1.47%"
"Apr 28, 2016","8,284.30","8,140.70","8,350.80","8,140.70","45.15M","1.76%"
"Apr 27, 2016","8,140.66","8,188.00","8,310.90","8,098.20","54.47M","-0.58%"
"Apr 26, 2016","8,188.03","8,272.60","8,287.70","8,144.00","46.80M","-1.02%"
"Apr 22, 2016","8,272.65","8,361.20","8,381.90","8,201.90","38.98M","-1.06%"
"Apr 21, 2016","8,361.20","7,907.30","8,374.40","7,907.30","71.56M","5.74%"
"Apr 20, 2016","7,907.27","7,818.80","7,981.50","7,818.80","50.21M","1.13%"
"Apr 19, 2016","7,818.76","7,535.90","7,845.10","7,535.90","49.33M","3.75%"
"Apr 18, 2016","7,535.88","7,758.10","7,758.10","7,403.40","54.10M","-2.86%"
"Apr 15, 2016","7,758.11","7,768.50","7,806.30","7,674.20","38.93M","-0.13%"
"Apr 14, 2016","7,768.46","7,748.50","7,768.50","7,640.90","44.38M","0.26%"
"Apr 13, 2016","7,748.53","7,554.60","7,819.20","7,550.90","67.57M","2.57%"
"Apr 12, 2016","7,554.63","7,566.40","7,585.80","7,512.20","26.43M","-0.16%"
"Apr 11, 2016","7,566.44","7,447.00","7,628.00","7,447.00","29.72M","1.60%"
"Apr 08, 2016","7,447.03","7,505.50","7,534.10","7,331.00","37.26M","-0.78%"
"Apr 07, 2016","7,505.47","7,402.00","7,610.20","7,402.00","39.12M","1.40%"
"Apr 06, 2016","7,401.97","7,173.30","7,430.40","7,173.30","44.99M","3.19%"
"Apr 05, 2016","7,173.31","7,421.50","7,421.50","7,135.30","52.92M","-3.34%"
"Apr 04, 2016","7,421.55","7,644.30","7,648.40","7,399.50","34.72M","-2.91%"
"Apr 01, 2016","7,644.28","7,808.80","7,808.80","7,569.50","36.53M","-2.11%"
"Mar 31, 2016","7,808.81","7,718.80","7,904.30","7,718.80","37.95M","1.17%"
"Mar 30, 2016","7,718.76","7,839.20","7,896.30","7,620.30","35.79M","-1.54%"
