"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 08, 2011","1,248.24","1,257.80","1,259.70","1,246.70","65.34M","-0.79%"
"Dec 07, 2011","1,258.24","1,257.70","1,270.70","1,254.20","61.66M","0.12%"
"Dec 06, 2011","1,256.73","1,270.90","1,272.00","1,256.70","62.62M","-1.18%"
"Dec 05, 2011","1,271.71","1,258.70","1,271.70","1,258.70","58.11M","1.02%"
"Dec 02, 2011","1,258.87","1,241.90","1,258.90","1,241.80","40.11M","1.39%"
"Dec 01, 2011","1,241.56","1,223.10","1,244.70","1,223.00","68.05M","1.74%"
"Nov 30, 2011","1,220.31","1,214.90","1,220.30","1,211.30","54.13M","0.45%"
"Nov 29, 2011","1,214.79","1,200.40","1,214.80","1,199.10","51.02M","1.14%"
"Nov 28, 2011","1,201.15","1,189.50","1,209.60","1,189.50","39.96M","1.06%"
"Nov 25, 2011","1,188.50","1,201.10","1,201.20","1,186.50","50.77M","-1.05%"
"Nov 24, 2011","1,201.07","1,209.30","1,209.70","1,200.40","70.22M","-0.75%"
"Nov 23, 2011","1,210.14","1,224.70","1,224.80","1,209.20","65.23M","-1.28%"
"Nov 22, 2011","1,225.81","1,234.50","1,234.80","1,219.00","57.49M","-0.83%"
"Nov 21, 2011","1,236.13","1,245.20","1,245.20","1,230.10","36.63M","-0.72%"
"Nov 18, 2011","1,245.09","1,257.50","1,257.60","1,242.50","49.23M","-1.15%"
"Nov 17, 2011","1,259.54","1,261.70","1,263.30","1,250.70","55.99M","-0.10%"
"Nov 16, 2011","1,260.81","1,267.70","1,274.20","1,260.80","37.90M","-0.52%"
"Nov 15, 2011","1,267.41","1,270.50","1,271.00","1,263.90","60.91M","-0.23%"
"Nov 14, 2011","1,270.38","1,269.20","1,285.70","1,269.20","42.49M","0.28%"
"Nov 11, 2011","1,266.77","1,255.60","1,266.80","1,252.50","114.57M","0.94%"
"Nov 10, 2011","1,254.96","1,266.20","1,266.20","1,234.30","291.02M","-1.15%"
"Nov 09, 2011","1,269.59","1,251.90","1,270.20","1,251.90","71.12M","1.53%"
"Nov 08, 2011","1,250.48","1,258.90","1,260.10","1,245.90","55.54M","-0.62%"
"Nov 07, 2011","1,258.26","1,263.20","1,264.10","1,253.30","39.46M","-0.38%"
"Nov 04, 2011","1,263.08","1,247.70","1,267.90","1,247.70","55.38M","1.33%"
"Nov 03, 2011","1,246.54","1,234.20","1,251.40","1,234.20","53.15M","1.05%"
"Nov 02, 2011","1,233.57","1,251.40","1,252.00","1,225.00","55.56M","-1.43%"
"Nov 01, 2011","1,251.50","1,269.40","1,269.40","1,251.30","41.68M","-1.44%"
"Oct 31, 2011","1,269.84","1,284.90","1,285.00","1,269.50","48.54M","-1.18%"
"Oct 28, 2011","1,284.96","1,278.00","1,287.20","1,275.20","96.02M","0.65%"
"Oct 27, 2011","1,276.60","1,249.80","1,277.10","1,247.20","81.20M","2.17%"
"Oct 26, 2011","1,249.54","1,239.40","1,252.60","1,225.80","81.75M","0.71%"
"Oct 25, 2011","1,240.74","1,244.90","1,245.30","1,235.00","105.87M","-0.35%"
"Oct 24, 2011","1,245.12","1,221.90","1,245.20","1,221.80","50.70M","2.05%"
"Oct 21, 2011","1,220.12","1,215.90","1,228.10","1,215.20","42.19M","0.39%"
"Oct 20, 2011","1,215.36","1,226.90","1,227.60","1,215.40","49.45M","-1.06%"
"Oct 19, 2011","1,228.41","1,215.20","1,232.80","1,214.90","42.24M","1.17%"
"Oct 18, 2011","1,214.26","1,234.80","1,234.80","1,214.30","47.48M","-1.78%"
"Oct 17, 2011","1,236.28","1,224.10","1,237.60","1,224.10","48.82M","1.08%"
"Oct 14, 2011","1,223.11","1,232.70","1,232.70","1,220.60","42.58M","-0.82%"
"Oct 13, 2011","1,233.20","1,231.60","1,245.20","1,227.80","60.51M","0.25%"
"Oct 12, 2011","1,230.09","1,226.80","1,232.60","1,221.00","61.80M","0.23%"
"Oct 11, 2011","1,227.27","1,212.80","1,229.80","1,212.80","62.67M","1.23%"
"Oct 10, 2011","1,212.31","1,204.70","1,216.50","1,202.00","55.41M","0.57%"
"Oct 07, 2011","1,205.42","1,187.30","1,210.40","1,186.20","72.11M","1.61%"
"Oct 06, 2011","1,186.36","1,165.00","1,187.90","1,164.70","62.90M","2.00%"
"Oct 05, 2011","1,163.13","1,152.60","1,166.60","1,152.60","89.58M","1.02%"
"Oct 04, 2011","1,151.38","1,156.00","1,156.00","1,136.60","53.42M","-0.53%"
"Oct 03, 2011","1,157.52","1,179.00","1,179.50","1,156.50","34.47M","-2.02%"
"Sep 30, 2011","1,181.40","1,178.80","1,184.30","1,176.60","67.81M","0.30%"
"Sep 29, 2011","1,177.88","1,190.70","1,191.30","1,167.90","60.46M","-1.21%"
"Sep 28, 2011","1,192.25","1,177.00","1,195.40","1,177.00","56.62M","1.35%"
"Sep 27, 2011","1,176.35","1,155.40","1,177.60","1,155.40","64.58M","1.98%"
"Sep 26, 2011","1,153.55","1,161.00","1,169.70","1,153.60","54.38M","-0.46%"
"Sep 23, 2011","1,158.91","1,161.10","1,164.60","1,148.10","82.34M","-0.28%"
"Sep 22, 2011","1,162.22","1,180.00","1,180.00","1,159.20","69.16M","-1.67%"
"Sep 21, 2011","1,181.90","1,167.60","1,184.80","1,167.20","68.05M","1.31%"
"Sep 20, 2011","1,166.56","1,166.30","1,174.40","1,163.90","59.97M","-0.04%"
"Sep 19, 2011","1,166.98","1,173.10","1,177.20","1,166.50","46.89M","-0.72%"
"Sep 16, 2011","1,175.44","1,159.50","1,180.50","1,159.40","83.30M","1.49%"
"Sep 15, 2011","1,158.23","1,145.90","1,168.10","1,145.90","102.73M","1.21%"
"Sep 14, 2011","1,144.42","1,166.70","1,170.50","1,143.30","97.90M","-1.91%"
"Sep 13, 2011","1,166.71","1,157.40","1,175.00","1,157.20","60.19M","0.93%"
"Sep 12, 2011","1,155.91","1,193.30","1,193.30","1,155.90","71.71M","-3.20%"
"Sep 09, 2011","1,194.12","1,189.80","1,205.10","1,188.50","82.71M","0.29%"
"Sep 08, 2011","1,190.65","1,194.70","1,202.40","1,185.80","92.78M","-0.23%"
"Sep 07, 2011","1,193.43","1,163.00","1,193.40","1,163.00","93.63M","2.69%"
"Sep 06, 2011","1,162.22","1,183.40","1,183.40","1,160.40","65.76M","-1.84%"
"Sep 05, 2011","1,184.06","1,207.00","1,207.50","1,180.90","61.03M","-2.03%"
"Sep 02, 2011","1,208.61","1,231.40","1,231.40","1,207.30","70.11M","-1.98%"
"Sep 01, 2011","1,232.99","1,225.10","1,242.20","1,225.10","79.99M","0.67%"
"Aug 31, 2011","1,224.76","1,220.70","1,229.10","1,219.60","67.62M","0.40%"
"Aug 30, 2011","1,219.87","1,220.90","1,230.20","1,217.80","98.21M","0.01%"
"Aug 29, 2011","1,219.71","1,207.20","1,224.60","1,207.20","102.19M","1.16%"
"Aug 26, 2011","1,205.78","1,200.40","1,218.40","1,200.20","111.13M","0.43%"
"Aug 25, 2011","1,200.63","1,186.90","1,216.40","1,186.70","105.01M","1.43%"
"Aug 24, 2011","1,183.75","1,163.00","1,192.50","1,162.50","101.49M","2.05%"
"Aug 23, 2011","1,159.95","1,141.90","1,160.00","1,141.90","91.13M","1.70%"
"Aug 22, 2011","1,140.59","1,167.80","1,174.10","1,140.10","84.50M","-2.25%"
"Aug 19, 2011","1,166.86","1,212.10","1,212.10","1,166.90","83.87M","-4.52%"
"Aug 18, 2011","1,222.10","1,242.40","1,245.50","1,222.10","88.31M","-1.69%"
"Aug 17, 2011","1,243.14","1,231.40","1,246.00","1,231.30","86.95M","1.05%"
"Aug 16, 2011","1,230.19","1,224.20","1,248.50","1,224.20","95.65M","0.55%"
"Aug 15, 2011","1,223.44","1,195.20","1,225.10","1,195.20","70.64M","2.41%"
"Aug 12, 2011","1,194.67","1,175.60","1,211.10","1,175.50","114.53M","1.70%"
"Aug 11, 2011","1,174.75","1,177.50","1,180.20","1,158.70","94.31M","-0.56%"
"Aug 10, 2011","1,181.32","1,161.40","1,187.20","1,161.20","108.70M","1.95%"
"Aug 09, 2011","1,158.71","1,160.60","1,160.60","1,096.40","157.51M","-0.54%"
"Aug 08, 2011","1,165.02","1,193.10","1,193.10","1,164.10","107.54M","-2.53%"
"Aug 05, 2011","1,195.27","1,240.10","1,240.30","1,182.20","109.32M","-4.10%"
