date,index,value
2015-11-18,energy,8556.17
2015-11-18,financials,6832.03
2015-11-18,healthcare,19194.25
2015-11-18,industrials,4874.38
2015-11-18,infotech,754.22
2015-11-18,materials,7306.94
2015-11-18,telecom,1929.81
2015-11-18,utilities,6932.04
2015-11-18,realestate,2945.72
2015-11-18,aud_usd,0.7106
2015-11-18,twi,61.1
2015-11-19,world,53.0755
2015-11-19,pacific,33.1019
2015-11-19,asx200,5242.6001
2015-11-19,axvi,18.467
2015-11-19,discretionary,1910.37
2015-11-19,staples,8274.88
2015-11-19,energy,8720.97
2015-11-19,financials,6990.05
2015-11-19,healthcare,19585.75
2015-11-19,industrials,4961.1
2015-11-19,infotech,772.68
2015-11-19,materials,7469.38
2015-11-19,telecom,1963.86
2015-11-19,utilities,7025.06
2015-11-19,realestate,2995.28
2015-11-19,aud_usd,0.7187
2015-11-19,twi,61.6
2015-11-20,world,53.1945
2015-11-20,pacific,33.3713
2015-11-20,asx200,5256.1001
2015-11-20,axvi,17.927
2015-11-20,discretionary,1905.38
2015-11-20,staples,8314.11
2015-11-20,energy,8624.67
2015-11-20,financials,7034.76
2015-11-20,healthcare,19510.23
2015-11-20,industrials,4979.15
2015-11-20,infotech,782.78
2015-11-20,materials,7485.45
2015-11-20,telecom,1959.22
2015-11-20,utilities,6994.04
2015-11-20,realestate,2999.32
2015-11-20,aud_usd,0.7238
2015-11-20,twi,61.6
2015-11-22,axvi,17.778
2015-11-22,discretionary,1908.5
2015-11-22,staples,8454.7
2015-11-22,energy,8572.6
2015-11-22,financials,7024.1
2015-11-22,healthcare,19628.9
2015-11-22,industrials,4969.0
2015-11-22,infotech,788.6
2015-11-22,materials,7380.8
2015-11-22,telecom,1965.8
2015-11-22,utilities,7056.5
2015-11-22,aud_usd,0.7228
2015-11-23,world,52.984
2015-11-23,pacific,33.1187
2015-11-23,asx200,5276.3999
2015-11-23,axvi,17.578
2015-11-23,discretionary,1910.06
2015-11-23,staples,8476.56
2015-11-23,energy,8587.39
2015-11-23,financials,7066.51
2015-11-23,healthcare,19656.6
2015-11-23,industrials,5004.61
2015-11-23,infotech,788.05
2015-11-23,materials,7409.89
2015-11-23,telecom,1975.91
2015-11-23,utilities,7050.48
2015-11-23,realestate,3016.3
2015-11-23,aud_usd,0.7196
2015-11-23,twi,61.7
2015-11-24,world,53.0298
2015-11-24,pacific,33.3124
2015-11-24,asx200,5226.3999
2015-11-24,axvi,17.618
2015-11-24,discretionary,1890.07
2015-11-24,staples,8372.01
2015-11-24,energy,8550.91
2015-11-24,financials,7007.58
2015-11-24,healthcare,19482.2
2015-11-24,industrials,4943.18
2015-11-24,infotech,783.96
2015-11-24,materials,7273.52
2015-11-24,telecom,1963.55
2015-11-24,utilities,7006.7
2015-11-24,realestate,3012.11
2015-11-24,aud_usd,0.7262
2015-11-24,twi,61.8
2015-11-25,world,53.0755
2015-11-25,pacific,33.0177
2015-11-25,asx200,5193.7002
2015-11-25,axvi,17.842
2015-11-25,discretionary,1879.69
2015-11-25,staples,8362.91
2015-11-25,energy,8630.59
2015-11-25,financials,6950.71
2015-11-25,healthcare,19429.96
2015-11-25,industrials,4916.63
2015-11-25,infotech,785.81
2015-11-25,materials,7234.97
2015-11-25,telecom,1942.6
2015-11-25,utilities,6944.42
2015-11-25,realestate,2974.25
2015-11-25,aud_usd,0.7255
2015-11-25,twi,62.2
2015-11-26,asx200,5210.7002
2015-11-26,axvi,17.025
2015-11-26,discretionary,1874.79
2015-11-26,staples,8308.68
2015-11-26,energy,8590.15
2015-11-26,financials,7015.97
2015-11-26,healthcare,19649.29
2015-11-26,industrials,4957.55
2015-11-26,infotech,787.85
2015-11-26,materials,7144.05
2015-11-26,telecom,1960.96
2015-11-26,utilities,6983.13
2015-11-26,realestate,2969.16
2015-11-26,aud_usd,0.7216
2015-11-26,twi,62.0
2015-11-27,world,53.0023
2015-11-27,pacific,32.5798
2015-11-27,asx200,5202.6001
2015-11-27,axvi,16.895
2015-11-27,discretionary,1878.48
2015-11-27,staples,8245.06
2015-11-27,energy,8683.62
2015-11-27,financials,7002.99
2015-11-27,healthcare,19632.0
2015-11-27,industrials,4964.68
2015-11-27,infotech,780.7
2015-11-27,materials,7114.87
2015-11-27,telecom,1958.65
2015-11-27,utilities,6859.46
2015-11-27,realestate,2974.13
2015-11-27,aud_usd,0.7194
2015-11-27,twi,62.0
2015-11-29,axvi,17.203
2015-11-29,discretionary,1884.2
2015-11-29,staples,8302.2
2015-11-29,energy,8643.7
2015-11-29,financials,7030.5
2015-11-29,healthcare,19761.7
2015-11-29,industrials,4959.6
2015-11-29,infotech,783.8
2015-11-29,materials,7018.4
2015-11-29,telecom,1958.7
2015-11-29,utilities,6844.4
2015-11-29,aud_usd,0.7192
2015-11-30,world,52.8468
2015-11-30,pacific,32.7482
2015-11-30,asx200,5166.5
2015-11-30,axvi,17.313
2015-11-30,discretionary,1872.6
2015-11-30,staples,8205.18
2015-11-30,energy,8658.6
2015-11-30,financials,6970.35
2015-11-30,healthcare,19722.88
2015-11-30,industrials,4921.92
2015-11-30,infotech,781.9
2015-11-30,materials,6945.92
2015-11-30,telecom,1944.35
2015-11-30,utilities,6803.12
2015-11-30,realestate,2954.39
2015-11-30,aud_usd,0.7228
2015-11-30,twi,61.8
2015-12-01,world,53.3683
2015-12-01,pacific,33.4808
2015-12-01,asx200,5266.1001
2015-12-01,axvi,16.825
2015-12-01,discretionary,1916.52
2015-12-01,staples,8433.21
2015-12-01,energy,8787.63
2015-12-01,financials,7110.86
2015-12-01,healthcare,19866.24
2015-12-01,industrials,4963.05
2015-12-01,infotech,788.8
2015-12-01,materials,7106.77
2015-12-01,telecom,1991.52
2015-12-01,utilities,6842.63
2015-12-01,realestate,3028.76
2015-12-01,aud_usd,0.7323
2015-12-01,twi,62.4
2015-12-01,prime,4.43
2015-12-02,world,52.8285
2015-12-02,pacific,33.1777
2015-12-02,asx200,5258.2998
2015-12-02,axvi,16.825
2015-12-02,discretionary,1909.17
2015-12-02,staples,8401.46
2015-12-02,energy,8753.59
2015-12-02,financials,7145.03
2015-12-02,healthcare,19701.63
2015-12-02,industrials,4872.21
2015-12-02,infotech,790.76
2015-12-02,materials,7090.83
2015-12-02,telecom,2001.56
2015-12-02,utilities,6827.31
2015-12-02,realestate,2998.22
2015-12-02,aud_usd,0.7298
2015-12-02,twi,62.8
2015-12-03,world,52.2429
2015-12-03,pacific,33.0598
2015-12-03,asx200,5227.7002
2015-12-03,axvi,17.634
2015-12-03,discretionary,1907.69
2015-12-03,staples,8340.69
2015-12-03,energy,8559.94
2015-12-03,financials,7130.56
2015-12-03,healthcare,19434.56
2015-12-03,industrials,4849.54
2015-12-03,infotech,792.37
2015-12-03,materials,6965.46
2015-12-03,telecom,2000.32
2015-12-03,utilities,6827.85
2015-12-03,realestate,2998.74
2015-12-03,aud_usd,0.733
2015-12-03,twi,62.9
2015-12-04,world,52.9932
2015-12-04,pacific,33.2535
2015-12-04,asx200,5151.6001
2015-12-04,axvi,18.333
2015-12-04,discretionary,1884.73
2015-12-04,staples,8321.1
2015-12-04,energy,8500.71
2015-12-04,financials,7002.66
2015-12-04,healthcare,19183.11
2015-12-04,industrials,4779.66
2015-12-04,infotech,784.64
2015-12-04,materials,6869.91
2015-12-04,telecom,1965.56
2015-12-04,utilities,6713.18
2015-12-04,realestate,2957.71
2015-12-04,aud_usd,0.7336
2015-12-04,twi,62.6
2015-12-05,aud_usd,0.7337
2015-12-06,axvi,18.012999999999998
2015-12-06,discretionary,1921.0
2015-12-06,staples,8423.7
2015-12-06,energy,8384.2
2015-12-06,financials,7112.1
2015-12-06,healthcare,19388.6
2015-12-06,industrials,4823.7
2015-12-06,infotech,792.6
2015-12-06,materials,6972.4
2015-12-06,telecom,1956.6
2015-12-06,utilities,6842.1
2015-12-06,aud_usd,0.7334
2015-12-07,world,52.5357
2015-12-07,pacific,32.7819
2015-12-07,asx200,5155.7002
2015-12-07,axvi,18.277
2015-12-07,discretionary,1901.33
2015-12-07,staples,8298.63
2015-12-07,energy,8113.93
2015-12-07,financials,7033.31
2015-12-07,healthcare,19152.09
2015-12-07,industrials,4782.36
2015-12-07,infotech,789.33
2015-12-07,materials,6907.41
2015-12-07,telecom,1934.64
2015-12-07,utilities,6760.8
2015-12-07,realestate,2991.74
2015-12-07,aud_usd,0.7258
2015-12-07,twi,62.9
2015-12-08,world,52.0142
2015-12-08,pacific,32.243
2015-12-08,asx200,5108.6001
2015-12-08,axvi,18.898
2015-12-08,discretionary,1892.65
2015-12-08,staples,8253.82
2015-12-08,energy,7598.5
2015-12-08,financials,6978.07
2015-12-08,healthcare,19181.17
2015-12-08,industrials,4815.2
2015-12-08,infotech,783.88
2015-12-08,materials,6670.11
2015-12-08,telecom,1946.43
2015-12-08,utilities,6719.5
2015-12-08,realestate,3016.93
2015-12-08,aud_usd,0.7218
2015-12-08,twi,62.1
2015-12-09,world,51.7397
2015-12-09,pacific,32.2261
2015-12-09,asx200,5080.5
2015-12-09,axvi,18.701
2015-12-09,discretionary,1880.52
2015-12-09,staples,8197.3
2015-12-09,energy,7625.24
2015-12-09,financials,6923.68
2015-12-09,healthcare,19176.08
2015-12-09,industrials,4770.56
2015-12-09,infotech,781.57
2015-12-09,materials,6677.47
2015-12-09,telecom,1929.29
2015-12-09,utilities,6738.86
2015-12-09,realestate,2992.51
2015-12-09,aud_usd,0.7228
2015-12-09,twi,62.0
2015-12-10,world,51.7031
2015-12-10,pacific,32.243
2015-12-10,asx200,5037.7002
2015-12-10,axvi,19.386
2015-12-10,discretionary,1864.83
2015-12-10,staples,8146.17
2015-12-10,energy,7591.47
2015-12-10,financials,6821.6
2015-12-10,healthcare,19114.57
2015-12-10,industrials,4764.36
2015-12-10,infotech,778.79
2015-12-10,materials,6723.95
2015-12-10,telecom,1907.89
2015-12-10,utilities,6683.92
2015-12-10,realestate,2959.59
2015-12-10,aud_usd,0.7264
2015-12-10,twi,62.4
2015-12-11,world,50.7058
2015-12-11,pacific,31.4851
2015-12-11,asx200,5029.5
2015-12-11,axvi,18.785
2015-12-11,discretionary,1859.71
2015-12-11,staples,8119.62
2015-12-11,energy,7547.42
2015-12-11,financials,6826.88
2015-12-11,healthcare,19176.83
2015-12-11,industrials,4718.79
2015-12-11,infotech,781.71
2015-12-11,materials,6683.9
2015-12-11,telecom,1890.54
2015-12-11,utilities,6696.35
2015-12-11,realestate,2970.58
2015-12-11,aud_usd,0.7182
2015-12-11,twi,62.2
2015-12-13,axvi,20.794
2015-12-13,discretionary,1838.2
2015-12-13,staples,8021.1
2015-12-13,energy,7306.5
2015-12-13,financials,6684.8
2015-12-13,healthcare,19099.7
2015-12-13,industrials,4691.9
2015-12-13,infotech,774.4
2015-12-13,materials,6547.2
2015-12-13,telecom,1875.7
2015-12-13,utilities,6592.0
2015-12-13,aud_usd,0.7184
2015-12-14,world,50.8888
2015-12-14,pacific,31.5693
2015-12-14,asx200,4928.6001
2015-12-14,axvi,22.061999999999998
2015-12-14,discretionary,1832.25
2015-12-14,staples,7976.91
2015-12-14,energy,7300.47
2015-12-14,financials,6647.87
2015-12-14,healthcare,19063.59
2015-12-14,industrials,4643.59
2015-12-14,infotech,774.95
2015-12-14,materials,6539.78
2015-12-14,telecom,1878.16
2015-12-14,utilities,6593.21
2015-12-14,realestate,2931.46
2015-12-14,aud_usd,0.7246
2015-12-14,twi,61.8
2015-12-15,world,51.392
2015-12-15,pacific,31.6283
2015-12-15,asx200,4909.6001
2015-12-15,axvi,22.201
2015-12-15,discretionary,1827.94
2015-12-15,staples,7985.97
2015-12-15,energy,7257.7
2015-12-15,financials,6596.27
2015-12-15,healthcare,19056.69
2015-12-15,industrials,4643.28
2015-12-15,infotech,782.7
2015-12-15,materials,6475.99
2015-12-15,telecom,1898.47
2015-12-15,utilities,6585.71
2015-12-15,realestate,2937.19
2015-12-15,aud_usd,0.7201
2015-12-15,twi,62.2
2015-12-16,world,52.2887
2015-12-16,pacific,32.3777
2015-12-16,asx200,5028.3999
2015-12-16,axvi,19.989
2015-12-16,discretionary,1869.78
2015-12-16,staples,8256.16
2015-12-16,energy,7505.64
2015-12-16,financials,6767.82
2015-12-16,healthcare,19027.3
2015-12-16,industrials,4709.77
2015-12-16,infotech,781.55
2015-12-16,materials,6681.14
2015-12-16,telecom,1934.18
2015-12-16,utilities,6614.42
2015-12-16,realestate,3041.93
2015-12-16,aud_usd,0.7205
2015-12-16,twi,61.9
2015-12-17,world,51.5659
2015-12-17,pacific,31.8388
2015-12-17,asx200,5102.0
2015-12-17,axvi,17.602
2015-12-17,discretionary,1899.51
2015-12-17,staples,8357.92
2015-12-17,energy,7520.1
2015-12-17,financials,6888.29
2015-12-17,healthcare,19530.98
2015-12-17,industrials,4763.98
2015-12-17,infotech,798.17
2015-12-17,materials,6748.24
2015-12-17,telecom,1972.56
2015-12-17,utilities,6765.93
2015-12-17,realestate,3043.55
2015-12-17,aud_usd,0.7117
2015-12-17,twi,61.9
2015-12-18,world,50.8339
2015-12-18,pacific,32.0072
2015-12-18,asx200,5106.7002
2015-12-18,axvi,18.245
2015-12-18,discretionary,1917.24
2015-12-18,staples,8433.85
2015-12-18,energy,7481.69
2015-12-18,financials,6896.7
2015-12-18,healthcare,19536.83
2015-12-18,industrials,4778.28
2015-12-18,infotech,788.67
2015-12-18,materials,6686.73
2015-12-18,telecom,1984.64
2015-12-18,utilities,6781.26
2015-12-18,realestate,3048.29
2015-12-18,aud_usd,0.7176
2015-12-18,twi,61.5
2015-12-20,axvi,18.773
2015-12-20,discretionary,1926.4
2015-12-20,staples,8465.0
2015-12-20,energy,7511.8
2015-12-20,financials,6895.2
2015-12-20,healthcare,19409.2
2015-12-20,industrials,4781.9
2015-12-20,infotech,788.5
2015-12-20,materials,6674.9
2015-12-20,telecom,1978.4
2015-12-20,utilities,6782.5
2015-12-20,aud_usd,0.717
2015-12-21,world,51.2294
2015-12-21,pacific,32.3501
2015-12-21,asx200,5109.0
2015-12-21,axvi,17.869
2015-12-21,discretionary,1919.38
2015-12-21,staples,8467.8
2015-12-21,energy,7559.23
2015-12-21,financials,6915.14
2015-12-21,healthcare,19366.45
2015-12-21,industrials,4764.2
2015-12-21,infotech,784.73
2015-12-21,materials,6723.96
2015-12-21,telecom,1968.76
2015-12-21,utilities,6734.85
2015-12-21,realestate,3029.48
2015-12-21,aud_usd,0.7183
2015-12-21,twi,61.6
2015-12-22,world,51.6277
2015-12-22,pacific,32.5486
2015-12-22,asx200,5116.7002
2015-12-22,axvi,16.803
2015-12-22,discretionary,1936.05
2015-12-22,staples,8481.55
2015-12-22,energy,7614.22
2015-12-22,financials,6904.06
2015-12-22,healthcare,19543.52
2015-12-22,industrials,4816.03
2015-12-22,infotech,792.69
2015-12-22,materials,6696.02
2015-12-22,telecom,1965.54
2015-12-22,utilities,6770.85
2015-12-22,realestate,3039.42
2015-12-22,aud_usd,0.7229
2015-12-22,twi,62.0
2015-12-23,world,52.3687
2015-12-23,pacific,33.0406
2015-12-23,asx200,5141.7998
2015-12-23,axvi,15.991
2015-12-23,discretionary,1936.16
2015-12-23,staples,8500.05
2015-12-23,energy,7728.15
2015-12-23,financials,6945.09
2015-12-23,healthcare,19416.03
2015-12-23,industrials,4776.44
2015-12-23,infotech,794.04
2015-12-23,materials,6852.4
2015-12-23,telecom,1962.49
2015-12-23,utilities,6773.48
2015-12-23,realestate,3048.03
2015-12-23,aud_usd,0.7228
2015-12-23,twi,62.1
2015-12-24,world,52.3038
2015-12-24,pacific,33.0147
2015-12-24,asx200,5207.6001
2015-12-24,axvi,15.440999999999999
2015-12-24,discretionary,1948.82
2015-12-24,staples,8625.69
2015-12-24,energy,7963.86
2015-12-24,financials,7035.14
2015-12-24,healthcare,19418.67
2015-12-24,industrials,4770.85
2015-12-24,infotech,797.6
2015-12-24,materials,7075.47
2015-12-24,telecom,1974.4
2015-12-24,utilities,6859.54
2015-12-24,realestate,3066.42
2015-12-24,aud_usd,0.7265
2015-12-24,twi,62.2
2015-12-25,aud_usd,0.7272
2015-12-27,aud_usd,0.7275
2015-12-28,world,52.1464
2015-12-28,pacific,32.868
2015-12-28,asx200,0.0
2015-12-28,axvi,16.694000000000003
2015-12-28,discretionary,1957.5
2015-12-28,staples,8736.8
2015-12-28,energy,7928.4
2015-12-28,financials,7087.7
2015-12-28,healthcare,19527.2
2015-12-28,industrials,4765.9
2015-12-28,infotech,802.1
2015-12-28,materials,7000.0
2015-12-28,telecom,1979.6
2015-12-28,utilities,6817.5
2015-12-28,aud_usd,0.7251
2015-12-29,world,52.633
2015-12-29,pacific,33.5412
2015-12-29,asx200,5267.2998
2015-12-29,axvi,16.326
2015-12-29,discretionary,1985.36
2015-12-29,staples,8829.02
2015-12-29,energy,7969.35
2015-12-29,financials,7145.25
2015-12-29,healthcare,19675.94
2015-12-29,industrials,4805.28
2015-12-29,infotech,808.49
2015-12-29,materials,7064.18
2015-12-29,telecom,2000.18
2015-12-29,utilities,6886.45
2015-12-29,realestate,3079.89
2015-12-29,aud_usd,0.7288
2015-12-29,twi,62.3
2015-12-30,world,52.253
2015-12-30,pacific,33.3945
2015-12-30,asx200,5319.8999
2015-12-30,axvi,16.101
2015-12-30,discretionary,2002.47
2015-12-30,staples,8870.64
2015-12-30,energy,8079.95
2015-12-30,financials,7240.04
2015-12-30,healthcare,19953.72
2015-12-30,industrials,4858.99
2015-12-30,infotech,815.81
2015-12-30,materials,7075.11
2015-12-30,telecom,2026.84
2015-12-30,utilities,6927.01
2015-12-30,realestate,3090.61
2015-12-30,aud_usd,0.7274
2015-12-30,twi,62.6
2015-12-31,world,51.7339
2015-12-31,pacific,33.1355
2015-12-31,asx200,5295.8999
2015-12-31,axvi,16.31
2015-12-31,discretionary,1995.41
2015-12-31,staples,8788.4
2015-12-31,energy,8009.88
2015-12-31,financials,7227.04
2015-12-31,healthcare,19823.64
2015-12-31,industrials,4861.33
2015-12-31,infotech,809.5
2015-12-31,materials,7025.18
2015-12-31,telecom,2026.07
2015-12-31,utilities,6942.44
2015-12-31,realestate,3041.4
2015-12-31,aud_usd,0.7289
2015-12-31,twi,62.7
2016-01-01,aud_usd,0.7288
2016-01-01,prime,4.43
2016-01-03,axvi,16.863
2016-01-03,discretionary,2007.6
2016-01-03,staples,8844.2
2016-01-03,energy,8251.6
2016-01-03,financials,7220.1
2016-01-03,healthcare,20046.8
2016-01-03,industrials,4867.6
2016-01-03,infotech,810.9
2016-01-03,materials,7084.8
2016-01-03,telecom,2032.5
2016-01-03,utilities,6996.8
2016-01-03,aud_usd,0.7295
2016-01-04,world,50.8164
2016-01-04,pacific,32.5918
2016-01-04,asx200,5270.5
2016-01-04,axvi,17.499000000000002
2016-01-04,discretionary,1993.53
2016-01-04,staples,8736.09
2016-01-04,energy,8254.55
2016-01-04,financials,7141.34
2016-01-04,healthcare,19970.18
2016-01-04,industrials,4833.95
2016-01-04,infotech,810.42
2016-01-04,materials,7017.77
2016-01-04,telecom,2014.02
2016-01-04,utilities,6917.14
2016-01-04,realestate,3032.94
2016-01-04,aud_usd,0.7179
2016-01-04,twi,62.2
2016-01-05,world,50.8628
2016-01-05,pacific,32.4191
2016-01-05,asx200,5184.3999
2016-01-05,axvi,18.937
2016-01-05,discretionary,1974.03
2016-01-05,staples,8574.68
2016-01-05,energy,8056.69
2016-01-05,financials,7029.91
2016-01-05,healthcare,19518.94
2016-01-05,industrials,4766.88
2016-01-05,infotech,800.81
2016-01-05,materials,6894.7
2016-01-05,telecom,1970.82
2016-01-05,utilities,6825.99
2016-01-05,realestate,3000.26
2016-01-05,aud_usd,0.716
2016-01-05,twi,62.2
2016-01-06,world,50.0935
2016-01-06,pacific,31.5992
2016-01-06,asx200,5123.1001
2016-01-06,axvi,19.197
2016-01-06,discretionary,1943.19
2016-01-06,staples,8547.84
2016-01-06,energy,7914.16
2016-01-06,financials,6933.01
2016-01-06,healthcare,19494.81
2016-01-06,industrials,4737.87
2016-01-06,infotech,780.49
2016-01-06,materials,6721.75
2016-01-06,telecom,1949.3
2016-01-06,utilities,6838.75
2016-01-06,realestate,2991.58
2016-01-06,aud_usd,0.7065
2016-01-06,twi,61.6
2016-01-07,world,48.9257
2016-01-07,pacific,30.4512
2016-01-07,asx200,5010.2998
2016-01-07,axvi,21.840999999999998
2016-01-07,discretionary,1913.22
2016-01-07,staples,8365.83
2016-01-07,energy,7495.4
2016-01-07,financials,6754.75
2016-01-07,healthcare,19248.44
2016-01-07,industrials,4669.55
2016-01-07,infotech,776.58
2016-01-07,materials,6524.99
2016-01-07,telecom,1920.16
2016-01-07,utilities,6782.81
2016-01-07,realestate,2969.42
2016-01-07,aud_usd,0.7017
2016-01-07,twi,61.0
2016-01-08,world,48.3604
2016-01-08,pacific,30.0455
2016-01-08,asx200,4990.7998
2016-01-08,axvi,22.198
2016-01-08,discretionary,1892.84
2016-01-08,staples,8333.37
2016-01-08,energy,7705.04
2016-01-08,financials,6686.99
2016-01-08,healthcare,19269.0
2016-01-08,industrials,4654.02
2016-01-08,infotech,762.97
2016-01-08,materials,6563.99
2016-01-08,telecom,1913.07
2016-01-08,utilities,6766.4
2016-01-08,realestate,2958.99
2016-01-08,aud_usd,0.6951
2016-01-08,twi,61.1
2016-01-10,axvi,23.938000000000002
2016-01-10,discretionary,1860.5
2016-01-10,staples,8232.7
2016-01-10,energy,7513.9
2016-01-10,financials,6587.6
2016-01-10,healthcare,19066.7
2016-01-10,industrials,4562.0
2016-01-10,infotech,759.7
2016-01-10,materials,6364.2
2016-01-10,telecom,1892.4
2016-01-10,utilities,6636.6
2016-01-10,aud_usd,0.6933
2016-01-11,world,48.416
2016-01-11,pacific,30.1318
2016-01-11,asx200,4932.2002
2016-01-11,axvi,24.034000000000002
2016-01-11,discretionary,1882.46
2016-01-11,staples,8326.9
2016-01-11,energy,7566.04
2016-01-11,financials,6596.13
2016-01-11,healthcare,19198.1
2016-01-11,industrials,4610.99
2016-01-11,infotech,768.48
2016-01-11,materials,6370.57
2016-01-11,telecom,1915.81
2016-01-11,utilities,6706.12
2016-01-11,realestate,2934.53
2016-01-11,aud_usd,0.6992
2016-01-11,twi,60.4
2016-01-12,world,48.7311
2016-01-12,pacific,30.27
2016-01-12,asx200,4925.1001
2016-01-12,axvi,23.974
2016-01-12,discretionary,1879.15
2016-01-12,staples,8282.37
2016-01-12,energy,7300.79
2016-01-12,financials,6617.0
2016-01-12,healthcare,19369.52
2016-01-12,industrials,4627.13
2016-01-12,infotech,759.64
2016-01-12,materials,6223.56
2016-01-12,telecom,1936.49
2016-01-12,utilities,6709.08
2016-01-12,realestate,2949.03
2016-01-12,aud_usd,0.6975
2016-01-12,twi,60.4
2016-01-13,world,47.7394
2016-01-13,pacific,29.7952
2016-01-13,asx200,4987.3999
2016-01-13,axvi,21.79
2016-01-13,discretionary,1914.49
2016-01-13,staples,8379.75
2016-01-13,energy,7460.29
2016-01-13,financials,6744.28
2016-01-13,healthcare,19460.81
2016-01-13,industrials,4633.73
2016-01-13,infotech,772.07
2016-01-13,materials,6203.07
2016-01-13,telecom,1960.19
2016-01-13,utilities,6736.26
2016-01-13,realestate,2993.49
2016-01-13,aud_usd,0.6957
2016-01-13,twi,60.9
2016-01-14,world,48.4345
2016-01-14,pacific,30.27
2016-01-14,asx200,4909.3999
2016-01-14,axvi,23.715999999999998
2016-01-14,discretionary,1870.05
2016-01-14,staples,8258.25
2016-01-14,energy,7258.78
2016-01-14,financials,6618.79
2016-01-14,healthcare,19139.1
2016-01-14,industrials,4557.69
2016-01-14,infotech,753.1
2016-01-14,materials,6182.8
2016-01-14,telecom,1938.66
2016-01-14,utilities,6694.93
2016-01-14,realestate,2956.61
2016-01-14,aud_usd,0.6985
2016-01-14,twi,60.1
2016-01-15,world,47.0629
2016-01-15,pacific,28.9235
2016-01-15,asx200,4892.7998
2016-01-15,axvi,23.496
2016-01-15,discretionary,1851.53
2016-01-15,staples,8201.48
2016-01-15,energy,7286.36
2016-01-15,financials,6573.34
2016-01-15,healthcare,19187.69
2016-01-15,industrials,4571.83
2016-01-15,infotech,752.08
2016-01-15,materials,6219.47
2016-01-15,telecom,1925.05
2016-01-15,utilities,6725.23
2016-01-15,realestate,2934.24
2016-01-15,aud_usd,0.6858
2016-01-15,twi,60.3
2016-01-17,axvi,25.263
2016-01-17,discretionary,1833.0
2016-01-17,staples,8438.1
2016-01-17,energy,7056.6
2016-01-17,financials,6500.3
2016-01-17,healthcare,19003.6
2016-01-17,industrials,4525.2
2016-01-17,infotech,738.2
2016-01-17,materials,6127.7
2016-01-17,telecom,1924.0
2016-01-17,utilities,6651.3
2016-01-17,aud_usd,0.6853
2016-01-18,asx200,4858.7002
2016-01-18,axvi,24.057
2016-01-18,discretionary,1849.99
2016-01-18,staples,8388.65
2016-01-18,energy,7038.07
2016-01-18,financials,6496.92
2016-01-18,healthcare,18942.79
2016-01-18,industrials,4558.53
2016-01-18,infotech,740.5
2016-01-18,materials,6139.86
2016-01-18,telecom,1940.08
2016-01-18,utilities,6646.04
2016-01-18,realestate,2934.84
2016-01-18,aud_usd,0.6876
2016-01-18,twi,59.9
2016-01-19,world,47.3409
2016-01-19,pacific,29.45
2016-01-19,asx200,4903.1001
2016-01-19,axvi,23.726999999999997
2016-01-19,discretionary,1878.48
2016-01-19,staples,8313.12
2016-01-19,energy,6971.44
2016-01-19,financials,6565.61
2016-01-19,healthcare,19195.93
2016-01-19,industrials,4606.89
2016-01-19,infotech,755.65
2016-01-19,materials,6223.71
2016-01-19,telecom,1936.85
2016-01-19,utilities,6741.81
2016-01-19,realestate,2980.45
2016-01-19,aud_usd,0.6909
2016-01-19,twi,59.7
2016-01-20,world,46.5809
2016-01-20,pacific,28.9925
2016-01-20,asx200,4841.5
2016-01-20,axvi,24.201
2016-01-20,discretionary,1875.43
2016-01-20,staples,8379.02
2016-01-20,energy,6702.36
2016-01-20,financials,6404.97
2016-01-20,healthcare,19228.97
2016-01-20,industrials,4619.31
2016-01-20,infotech,746.72
2016-01-20,materials,6076.95
2016-01-20,telecom,1943.95
2016-01-20,utilities,6756.35
2016-01-20,realestate,2995.88
2016-01-20,aud_usd,0.6917
2016-01-20,twi,59.6
2016-01-21,world,46.8405
2016-01-21,pacific,29.3119
2016-01-21,asx200,4864.0
2016-01-21,axvi,24.061999999999998
2016-01-21,discretionary,1886.43
2016-01-21,staples,8543.35
2016-01-21,energy,6738.56
2016-01-21,financials,6381.11
2016-01-21,healthcare,19468.84
2016-01-21,industrials,4650.36
2016-01-21,infotech,757.9
2016-01-21,materials,6141.26
2016-01-21,telecom,1991.8
2016-01-21,utilities,6813.71
2016-01-21,realestate,2986.81
2016-01-21,aud_usd,0.7002
2016-01-21,twi,59.9
2016-01-22,world,48.0268
2016-01-22,pacific,29.8125
2016-01-22,asx200,4916.0
2016-01-22,axvi,22.185
2016-01-22,discretionary,1914.28
2016-01-22,staples,8717.25
2016-01-22,energy,6996.74
2016-01-22,financials,6417.14
2016-01-22,healthcare,19533.21
2016-01-22,industrials,4679.55
2016-01-22,infotech,762.9
2016-01-22,materials,6324.22
2016-01-22,telecom,2002.53
2016-01-22,utilities,6851.02
2016-01-22,realestate,2992.84
2016-01-22,aud_usd,0.6998
2016-01-22,twi,60.7
2016-01-24,aud_usd,0.7001
2016-01-25,world,47.3131
2016-01-25,pacific,29.45
2016-01-25,asx200,5006.6001
2016-01-25,axvi,20.76
2016-01-25,discretionary,1950.72
2016-01-25,staples,8772.94
2016-01-25,energy,7241.3
2016-01-25,financials,6604.6
2016-01-25,healthcare,19765.29
2016-01-25,industrials,4730.6
2016-01-25,infotech,764.74
2016-01-25,materials,6377.11
2016-01-25,telecom,2016.4
2016-01-25,utilities,6977.61
2016-01-25,realestate,3016.47
