"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 05, 2011","463.99","463.80","470.60","461.70","2.67M","0.42%"
"Oct 04, 2011","462.05","464.10","469.90","458.50","3.32M","-0.83%"
"Oct 03, 2011","465.90","474.10","474.90","465.10","1.71M","-3.15%"
"Sep 30, 2011","481.06","484.80","486.00","477.70","4.16M","-0.73%"
"Sep 29, 2011","484.60","483.50","488.00","482.30","4.30M","-0.62%"
"Sep 28, 2011","487.60","486.50","495.60","486.50","3.50M","1.00%"
"Sep 27, 2011","482.78","481.30","485.20","480.60","2.72M","1.54%"
"Sep 26, 2011","475.45","482.40","485.00","474.00","4.06M","-0.75%"
"Sep 23, 2011","479.03","481.80","484.10","474.90","5.77M","-1.55%"
"Sep 22, 2011","486.58","478.20","489.90","477.90","3.85M","0.53%"
"Sep 21, 2011","484.00","477.90","484.00","473.90","3.80M","2.33%"
"Sep 20, 2011","472.99","474.90","478.90","472.10","2.98M","-0.49%"
"Sep 19, 2011","475.33","483.60","483.60","468.20","3.53M","-2.02%"
"Sep 16, 2011","485.14","481.90","485.90","479.80","4.24M","1.81%"
"Sep 15, 2011","476.53","481.60","484.30","473.60","4.63M","-0.04%"
"Sep 14, 2011","476.71","490.30","492.00","476.00","3.70M","-2.74%"
"Sep 13, 2011","490.14","482.80","491.30","482.80","3.66M","2.41%"
"Sep 12, 2011","478.60","485.50","486.40","477.60","3.00M","-3.31%"
"Sep 09, 2011","494.97","495.50","497.50","493.90","2.28M","-0.13%"
"Sep 08, 2011","495.63","493.70","497.90","492.30","6.70M","0.67%"
"Sep 07, 2011","492.35","492.80","493.20","488.50","3.53M","1.40%"
"Sep 06, 2011","485.56","491.60","496.00","485.60","3.45M","-2.58%"
"Sep 05, 2011","498.43","505.00","505.00","498.40","5.33M","-1.21%"
"Sep 02, 2011","504.56","511.90","511.90","500.20","4.08M","-1.17%"
"Sep 01, 2011","510.51","514.60","516.70","507.80","5.18M","0.18%"
"Aug 31, 2011","509.59","504.40","509.70","499.10","4.55M","1.61%"
"Aug 30, 2011","501.51","501.10","505.80","499.80","3.56M","0.27%"
"Aug 29, 2011","500.15","493.40","502.30","493.40","3.70M","2.15%"
