"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 18, 2016","8,809.38","8,821.30","8,830.80","8,771.40","101.19M","-0.14%"
"Jul 15, 2016","8,821.29","8,805.50","8,874.70","8,805.50","123.33M","0.18%"
"Jul 14, 2016","8,805.50","8,918.10","8,918.10","8,772.50","148.88M","-1.26%"
"Jul 13, 2016","8,918.10","8,743.20","8,928.90","8,743.20","171.92M","2.00%"
"Jul 12, 2016","8,743.17","8,660.50","8,793.80","8,660.50","175.31M","0.95%"
"Jul 11, 2016","8,660.54","8,419.40","8,660.54","8,419.40","149.59M","2.86%"
"Jul 08, 2016","8,419.41","8,384.40","8,426.40","8,317.60","117.66M","0.42%"
"Jul 07, 2016","8,384.45","8,281.30","8,425.30","8,281.30","129.69M","1.25%"
"Jul 06, 2016","8,281.32","8,371.10","8,371.10","8,235.30","150.53M","-1.07%"
"Jul 05, 2016","8,371.06","8,409.70","8,445.80","8,371.06","132.46M","-0.46%"
"Jul 04, 2016","8,409.66","8,192.70","8,409.70","8,183.40","153.73M","2.63%"
"Jul 01, 2016","8,194.04","8,023.20","8,247.40","8,023.20","159.95M","2.13%"
"Jun 30, 2016","8,023.19","7,906.00","8,051.10","7,906.00","157.53M","1.48%"
"Jun 29, 2016","7,906.01","7,816.80","7,961.70","7,816.80","146.11M","1.14%"
"Jun 28, 2016","7,816.77","7,933.90","7,933.90","7,770.80","192.30M","-1.48%"
"Jun 27, 2016","7,933.88","7,773.80","7,955.90","7,773.80","155.44M","2.06%"
"Jun 24, 2016","7,773.80","8,067.70","8,123.20","7,699.10","286.36M","-3.64%"
"Jun 23, 2016","8,067.72","7,940.10","8,083.20","7,940.10","127.70M","1.62%"
"Jun 22, 2016","7,939.05","7,987.10","8,025.50","7,932.10","139.61M","-0.60%"
"Jun 21, 2016","7,987.09","8,046.30","8,063.90","7,955.40","136.35M","-0.74%"
"Jun 20, 2016","8,046.29","7,863.30","8,046.30","7,863.30","135.42M","2.33%"
"Jun 17, 2016","7,863.31","7,846.00","7,919.90","7,818.50","364.50M","0.22%"
"Jun 16, 2016","7,845.99","7,795.10","7,949.30","7,795.10","177.36M","0.65%"
"Jun 15, 2016","7,795.05","7,908.80","7,908.80","7,786.30","154.05M","-1.44%"
"Jun 14, 2016","7,908.79","8,031.90","8,031.90","7,900.10","175.82M","-1.53%"
"Jun 10, 2016","8,031.93","8,224.10","8,224.10","8,008.60","129.06M","-2.34%"
"Jun 09, 2016","8,224.13","8,220.50","8,331.70","8,204.80","149.87M","0.04%"
