"Date","Price","Open","High","Low","Vol.","Change %"
"May 05, 2016","6,621.50","6,566.80","6,649.30","6,566.80","91.59M","0.83%"
"May 04, 2016","6,566.77","6,617.80","6,621.00","6,533.00","103.35M","-0.77%"
"May 03, 2016","6,617.85","6,409.30","6,617.85","6,361.00","121.33M","3.25%"
"May 02, 2016","6,409.33","6,536.30","6,536.30","6,317.70","81.35M","-1.94%"
"Apr 29, 2016","6,536.31","6,512.30","6,562.00","6,488.70","92.71M","0.37%"
"Apr 28, 2016","6,512.27","6,512.60","6,545.10","6,489.40","112.51M","-0.00%"
"Apr 27, 2016","6,512.58","6,613.60","6,692.20","6,492.00","92.95M","-1.53%"
"Apr 26, 2016","6,613.62","6,613.40","6,651.90","6,594.30","82.68M","0.00%"
"Apr 22, 2016","6,613.43","6,614.50","6,651.80","6,563.80","77.60M","-0.02%"
"Apr 21, 2016","6,614.48","6,525.40","6,621.40","6,525.40","94.95M","1.36%"
"Apr 20, 2016","6,525.43","6,523.30","6,577.20","6,462.00","77.97M","0.03%"
"Apr 19, 2016","6,523.31","6,457.40","6,586.80","6,457.40","98.44M","1.02%"
"Apr 18, 2016","6,457.40","6,526.10","6,526.10","6,435.60","68.09M","-1.05%"
"Apr 15, 2016","6,526.07","6,486.90","6,526.30","6,431.70","84.96M","0.60%"
"Apr 14, 2016","6,486.92","6,368.50","6,491.40","6,368.50","99.46M","1.86%"
"Apr 13, 2016","6,368.48","6,235.90","6,368.50","6,235.90","79.29M","2.13%"
"Apr 12, 2016","6,235.94","6,119.20","6,236.60","6,112.80","64.66M","1.91%"
"Apr 11, 2016","6,119.21","6,141.80","6,150.20","6,093.10","61.05M","-0.37%"
"Apr 08, 2016","6,141.79","6,194.40","6,194.40","6,074.70","67.59M","-1.02%"
"Apr 07, 2016","6,204.77","6,192.50","6,252.90","6,190.20","74.50M","0.20%"
"Apr 06, 2016","6,192.47","6,203.30","6,234.70","6,150.10","77.34M","-0.17%"
"Apr 05, 2016","6,203.31","6,300.40","6,300.40","6,167.80","87.91M","-1.54%"
"Apr 04, 2016","6,300.40","6,288.50","6,378.90","6,284.50","56.30M","0.19%"
"Apr 01, 2016","6,288.51","6,445.90","6,445.90","6,260.20","94.19M","-2.44%"
"Mar 31, 2016","6,445.93","6,323.30","6,458.20","6,323.30","93.86M","1.94%"
"Mar 30, 2016","6,323.30","6,317.10","6,420.80","6,287.90","98.37M","0.10%"
"Mar 29, 2016","6,317.09","6,468.20","6,468.20","6,305.30","89.77M","-2.34%"
"Mar 24, 2016","6,468.18","6,672.30","6,672.30","6,449.40","134.65M","-3.06%"
"Mar 23, 2016","6,672.34","6,707.10","6,707.30","6,641.00","74.07M","-0.52%"
"Mar 22, 2016","6,707.13","6,744.40","6,753.20","6,697.90","67.83M","-0.55%"
"Mar 21, 2016","6,744.40","6,786.00","6,798.10","6,713.70","60.00M","-0.61%"
"Mar 18, 2016","6,786.04","6,756.70","6,832.10","6,756.70","129.12M","0.43%"
"Mar 17, 2016","6,756.70","6,686.00","6,802.50","6,686.00","121.82M","1.06%"
"Mar 16, 2016","6,686.04","6,643.80","6,692.90","6,617.20","82.61M","0.64%"
"Mar 15, 2016","6,643.75","6,757.50","6,757.50","6,628.80","86.06M","-1.68%"
"Mar 14, 2016","6,757.50","6,698.10","6,817.90","6,698.10","82.41M","0.89%"
"Mar 11, 2016","6,698.10","6,668.80","6,728.60","6,614.70","80.11M","0.44%"
"Mar 10, 2016","6,668.80","6,678.40","6,728.00","6,663.70","77.39M","-0.14%"
"Mar 09, 2016","6,678.43","6,568.70","6,678.43","6,550.60","102.98M","1.67%"
"Mar 08, 2016","6,568.65","6,667.20","6,694.70","6,553.80","128.49M","-1.48%"
"Mar 07, 2016","6,667.20","6,568.00","6,692.60","6,568.00","98.55M","1.51%"
"Mar 04, 2016","6,568.03","6,510.20","6,589.10","6,510.20","115.07M","0.89%"
"Mar 03, 2016","6,510.17","6,383.40","6,513.40","6,381.30","128.25M","1.99%"
"Mar 02, 2016","6,383.39","6,165.80","6,439.30","6,165.80","149.87M","3.53%"
"Mar 01, 2016","6,165.76","6,062.00","6,169.60","6,041.90","112.84M","1.71%"
"Feb 29, 2016","6,061.96","6,081.80","6,149.60","6,056.80","111.39M","-0.33%"
"Feb 26, 2016","6,081.82","6,098.60","6,135.10","6,054.00","102.26M","-0.27%"
"Feb 25, 2016","6,098.56","6,093.60","6,122.00","6,005.60","125.94M","0.08%"
"Feb 24, 2016","6,093.60","6,279.20","6,279.20","6,077.20","132.32M","-2.96%"
"Feb 23, 2016","6,279.20","6,325.30","6,404.30","6,262.40","102.15M","-0.73%"
"Feb 22, 2016","6,325.30","6,271.20","6,341.60","6,254.10","102.01M","0.86%"
"Feb 19, 2016","6,271.23","6,329.10","6,329.10","6,236.50","107.67M","-0.91%"
"Feb 18, 2016","6,329.07","6,165.50","6,329.10","6,165.50","158.82M","2.65%"
"Feb 17, 2016","6,165.45","6,158.30","6,241.60","6,096.00","130.92M","0.12%"
"Feb 16, 2016","6,158.32","6,108.30","6,158.32","5,998.10","141.26M","0.82%"
"Feb 15, 2016","6,108.28","6,007.50","6,149.30","6,007.50","110.14M","1.68%"
"Feb 12, 2016","6,007.45","6,117.50","6,117.50","5,996.70","134.40M","-1.80%"
"Feb 11, 2016","6,117.53","6,066.00","6,129.10","6,038.70","103.36M","0.85%"
"Feb 10, 2016","6,066.03","6,105.00","6,196.70","5,934.20","144.47M","-0.64%"
"Feb 09, 2016","6,104.97","6,388.70","6,388.70","6,104.97","164.52M","-4.44%"
"Feb 08, 2016","6,388.70","6,431.30","6,431.30","6,354.60","101.67M","-0.66%"
"Feb 05, 2016","6,431.35","6,486.80","6,486.80","6,379.20","101.11M","-0.86%"
"Feb 04, 2016","6,486.85","6,335.50","6,506.30","6,335.50","147.00M","2.39%"
"Feb 03, 2016","6,335.54","6,542.00","6,542.00","6,329.30","102.94M","-3.16%"
"Feb 02, 2016","6,542.01","6,597.70","6,613.20","6,523.50","90.24M","-0.84%"
"Feb 01, 2016","6,597.73","6,579.30","6,649.60","6,579.30","88.35M","0.28%"
"Jan 29, 2016","6,579.28","6,517.90","6,579.30","6,451.60","109.72M","0.94%"
"Jan 28, 2016","6,517.88","6,483.60","6,537.00","6,410.90","77.49M","0.53%"
"Jan 27, 2016","6,483.60","6,604.60","6,607.70","6,460.90","91.84M","-1.83%"
"Jan 25, 2016","6,604.60","6,417.10","6,607.50","6,417.10","78.45M","2.92%"
"Jan 22, 2016","6,417.14","6,397.70","6,437.40","6,373.10","108.10M","0.56%"
"Jan 21, 2016","6,381.11","6,405.00","6,518.70","6,378.40","104.43M","-0.37%"
"Jan 20, 2016","6,404.97","6,565.60","6,598.30","6,394.40","91.79M","-2.45%"
"Jan 19, 2016","6,565.61","6,496.70","6,565.61","6,478.90","69.21M","1.06%"
"Jan 18, 2016","6,496.92","6,538.00","6,573.30","6,429.20","72.76M","-0.05%"
"Jan 17, 2016","6,500.30","6,496.80","6,511.40","6,429.20","16.64M","-1.11%"
"Jan 15, 2016","6,573.34","6,640.60","6,732.80","6,533.40","70.05M","-0.69%"
